x-axis,F1
Hertz,dBV
+783.5000E+00,-90.46363E+00
+784.0000E+00,-93.14907E+00
+784.5000E+00,-95.39312E+00
+785.0000E+00,-95.93328E+00
+785.5000E+00,-96.47344E+00
+786.0000E+00,-97.01360E+00
+786.5000E+00,-97.55376E+00
+787.0000E+00,-96.85040E+00
+787.5000E+00,-94.54742E+00
+788.0000E+00,-92.24444E+00
+788.5000E+00,-89.94147E+00
+789.0000E+00,-87.63849E+00
+789.5000E+00,-86.78202E+00
+790.0000E+00,-86.64122E+00
+790.5000E+00,-86.50042E+00
+791.0000E+00,-86.35962E+00
+791.5000E+00,-86.21882E+00
+792.0000E+00,-85.64964E+00
+792.5000E+00,-85.03319E+00
+793.0000E+00,-84.41674E+00
+793.5000E+00,-83.80030E+00
+794.0000E+00,-83.11044E+00
+794.5000E+00,-81.93898E+00
+795.0000E+00,-80.76753E+00
+795.5000E+00,-79.59607E+00
+796.0000E+00,-78.42462E+00
+796.5000E+00,-77.68671E+00
+797.0000E+00,-77.70668E+00
+797.5000E+00,-77.72665E+00
+798.0000E+00,-77.74661E+00
+798.5000E+00,-77.76658E+00
+799.0000E+00,-77.67312E+00
+799.5000E+00,-77.50263E+00
+800.0000E+00,-77.33213E+00
+800.5000E+00,-77.16164E+00
+801.0000E+00,-76.99114E+00
+801.5000E+00,-77.46987E+00
+802.0000E+00,-78.08427E+00
+802.5000E+00,-78.69867E+00
+803.0000E+00,-79.31307E+00
+803.5000E+00,-79.85904E+00
+804.0000E+00,-79.30915E+00
+804.5000E+00,-78.75926E+00
+805.0000E+00,-78.20937E+00
+805.5000E+00,-77.65948E+00
+806.0000E+00,-77.48474E+00
+806.5000E+00,-78.22662E+00
+807.0000E+00,-78.96851E+00
+807.5000E+00,-79.71040E+00
+808.0000E+00,-80.45229E+00
+808.5000E+00,-80.63823E+00
+809.0000E+00,-80.31516E+00
+809.5000E+00,-79.99209E+00
+810.0000E+00,-79.66901E+00
+810.5000E+00,-79.34594E+00
+811.0000E+00,-80.47839E+00
+811.5000E+00,-82.08658E+00
+812.0000E+00,-83.69477E+00
+812.5000E+00,-85.30297E+00
+813.0000E+00,-86.91116E+00
+813.5000E+00,-86.29061E+00
+814.0000E+00,-85.63678E+00
+814.5000E+00,-84.98296E+00
+815.0000E+00,-84.32914E+00
+815.5000E+00,-83.84824E+00
+816.0000E+00,-83.99160E+00
+816.5000E+00,-84.13496E+00
+817.0000E+00,-84.27832E+00
+817.5000E+00,-84.42168E+00
+818.0000E+00,-83.97413E+00
+818.5000E+00,-82.80011E+00
+819.0000E+00,-81.62610E+00
+819.5000E+00,-80.45208E+00
+820.0000E+00,-79.27807E+00
+820.5000E+00,-78.98303E+00
+821.0000E+00,-79.10131E+00
+821.5000E+00,-79.21958E+00
+822.0000E+00,-79.33785E+00
+822.5000E+00,-79.45612E+00
+823.0000E+00,-80.33908E+00
+823.5000E+00,-81.29601E+00
+824.0000E+00,-82.25294E+00
+824.5000E+00,-83.20987E+00
+825.0000E+00,-83.94781E+00
+825.5000E+00,-83.37795E+00
+826.0000E+00,-82.80809E+00
+826.5000E+00,-82.23824E+00
+827.0000E+00,-81.66838E+00
+827.5000E+00,-81.36506E+00
+828.0000E+00,-81.50586E+00
+828.5000E+00,-81.64666E+00
+829.0000E+00,-81.78746E+00
+829.5000E+00,-81.92826E+00
+830.0000E+00,-81.16390E+00
+830.5000E+00,-79.81274E+00
+831.0000E+00,-78.46157E+00
+831.5000E+00,-77.11040E+00
+832.0000E+00,-75.75923E+00
+832.5000E+00,-73.59298E+00
+833.0000E+00,-71.26952E+00
+833.5000E+00,-68.94606E+00
+834.0000E+00,-66.62261E+00
+834.5000E+00,-64.37873E+00
+835.0000E+00,-63.19294E+00
+835.5000E+00,-62.00714E+00
+836.0000E+00,-60.82135E+00
+836.5000E+00,-59.63556E+00
+837.0000E+00,-58.67644E+00
+837.5000E+00,-58.24226E+00
+838.0000E+00,-57.80808E+00
+838.5000E+00,-57.37391E+00
+839.0000E+00,-56.93973E+00
+839.5000E+00,-56.75945E+00
+840.0000E+00,-56.80143E+00
+840.5000E+00,-56.84341E+00
+841.0000E+00,-56.88540E+00
+841.5000E+00,-56.92738E+00
+842.0000E+00,-57.37310E+00
+842.5000E+00,-57.94296E+00
+843.0000E+00,-58.51281E+00
+843.5000E+00,-59.08267E+00
+844.0000E+00,-59.65252E+00
+844.5000E+00,-60.77236E+00
+845.0000E+00,-61.89415E+00
+845.5000E+00,-63.01595E+00
+846.0000E+00,-64.13774E+00
+846.5000E+00,-65.52170E+00
+847.0000E+00,-67.79294E+00
+847.5000E+00,-70.06417E+00
+848.0000E+00,-72.33540E+00
+848.5000E+00,-74.60663E+00
+849.0000E+00,-78.81524E+00
+849.5000E+00,-85.30074E+00
+850.0000E+00,-91.78624E+00
+850.5000E+00,-98.27175E+00
+851.0000E+00,-104.75725E+00
+851.5000E+00,-103.41403E+00
+852.0000E+00,-98.57563E+00
+852.5000E+00,-93.73723E+00
+853.0000E+00,-88.89883E+00
+853.5000E+00,-84.06043E+00
+854.0000E+00,-83.06207E+00
+854.5000E+00,-82.38418E+00
+855.0000E+00,-81.70630E+00
+855.5000E+00,-81.02841E+00
+856.0000E+00,-80.42746E+00
+856.5000E+00,-80.24724E+00
+857.0000E+00,-80.06701E+00
+857.5000E+00,-79.88679E+00
+858.0000E+00,-79.70656E+00
+858.5000E+00,-79.96080E+00
+859.0000E+00,-80.90544E+00
+859.5000E+00,-81.85008E+00
+860.0000E+00,-82.79472E+00
+860.5000E+00,-83.73936E+00
+861.0000E+00,-83.84885E+00
+861.5000E+00,-83.44181E+00
+862.0000E+00,-83.03477E+00
+862.5000E+00,-82.62773E+00
+863.0000E+00,-82.22069E+00
+863.5000E+00,-83.08758E+00
+864.0000E+00,-84.18019E+00
+864.5000E+00,-85.27280E+00
+865.0000E+00,-86.36540E+00
+865.5000E+00,-87.34418E+00
+866.0000E+00,-87.03339E+00
+866.5000E+00,-86.72261E+00
+867.0000E+00,-86.41182E+00
+867.5000E+00,-86.10104E+00
+868.0000E+00,-85.66760E+00
+868.5000E+00,-84.96462E+00
+869.0000E+00,-84.26165E+00
+869.5000E+00,-83.55867E+00
+870.0000E+00,-82.85570E+00
+870.5000E+00,-82.76228E+00
+871.0000E+00,-83.17905E+00
+871.5000E+00,-83.59581E+00
+872.0000E+00,-84.01258E+00
+872.5000E+00,-84.42935E+00
+873.0000E+00,-84.56124E+00
+873.5000E+00,-84.61091E+00
+874.0000E+00,-84.66057E+00
+874.5000E+00,-84.71024E+00
+875.0000E+00,-84.74814E+00
+875.5000E+00,-83.25617E+00
+876.0000E+00,-81.76420E+00
+876.5000E+00,-80.27223E+00
+877.0000E+00,-78.78027E+00
+877.5000E+00,-77.33669E+00
+878.0000E+00,-76.04696E+00
+878.5000E+00,-74.75723E+00
+879.0000E+00,-73.46750E+00
+879.5000E+00,-72.17777E+00
+880.0000E+00,-71.60337E+00
+880.5000E+00,-71.83275E+00
+881.0000E+00,-72.06212E+00
+881.5000E+00,-72.29150E+00
+882.0000E+00,-72.52088E+00
+882.5000E+00,-73.06714E+00
+883.0000E+00,-73.74758E+00
+883.5000E+00,-74.42803E+00
+884.0000E+00,-75.10848E+00
+884.5000E+00,-75.78893E+00
+885.0000E+00,-77.55460E+00
+885.5000E+00,-79.39677E+00
+886.0000E+00,-81.23895E+00
+886.5000E+00,-83.08112E+00
+887.0000E+00,-84.78716E+00
+887.5000E+00,-85.80809E+00
+888.0000E+00,-86.82902E+00
+888.5000E+00,-87.84994E+00
+889.0000E+00,-88.87087E+00
+889.5000E+00,-88.66875E+00
+890.0000E+00,-86.61205E+00
+890.5000E+00,-84.55534E+00
+891.0000E+00,-82.49864E+00
+891.5000E+00,-80.44193E+00
+892.0000E+00,-78.73113E+00
+892.5000E+00,-77.22431E+00
+893.0000E+00,-75.71749E+00
+893.5000E+00,-74.21068E+00
+894.0000E+00,-72.70386E+00
+894.5000E+00,-71.67912E+00
+895.0000E+00,-70.73244E+00
+895.5000E+00,-69.78575E+00
+896.0000E+00,-68.83906E+00
+896.5000E+00,-67.95720E+00
+897.0000E+00,-67.71297E+00
+897.5000E+00,-67.46875E+00
+898.0000E+00,-67.22453E+00
+898.5000E+00,-66.98030E+00
+899.0000E+00,-66.86627E+00
+899.5000E+00,-67.02396E+00
+900.0000E+00,-67.18166E+00
+900.5000E+00,-67.33935E+00
+901.0000E+00,-67.49705E+00
+901.5000E+00,-68.14796E+00
+902.0000E+00,-69.19346E+00
+902.5000E+00,-70.23897E+00
+903.0000E+00,-71.28447E+00
+903.5000E+00,-72.32998E+00
+904.0000E+00,-73.73297E+00
+904.5000E+00,-75.23262E+00
+905.0000E+00,-76.73226E+00
+905.5000E+00,-78.23191E+00
+906.0000E+00,-79.69646E+00
+906.5000E+00,-79.32884E+00
+907.0000E+00,-78.96123E+00
+907.5000E+00,-78.59361E+00
+908.0000E+00,-78.22599E+00
+908.5000E+00,-78.00852E+00
+909.0000E+00,-78.24046E+00
+909.5000E+00,-78.47239E+00
+910.0000E+00,-78.70433E+00
+910.5000E+00,-78.93627E+00
+911.0000E+00,-79.03369E+00
+911.5000E+00,-78.98659E+00
+912.0000E+00,-78.93948E+00
+912.5000E+00,-78.89238E+00
+913.0000E+00,-78.84527E+00
+913.5000E+00,-78.91985E+00
+914.0000E+00,-79.04324E+00
+914.5000E+00,-79.16663E+00
+915.0000E+00,-79.29003E+00
+915.5000E+00,-79.41342E+00
+916.0000E+00,-78.80016E+00
+916.5000E+00,-78.14429E+00
+917.0000E+00,-77.48842E+00
+917.5000E+00,-76.83255E+00
+918.0000E+00,-76.25477E+00
+918.5000E+00,-76.04024E+00
+919.0000E+00,-75.82571E+00
+919.5000E+00,-75.61118E+00
+920.0000E+00,-75.39665E+00
+920.5000E+00,-75.21225E+00
+921.0000E+00,-75.07145E+00
+921.5000E+00,-74.93065E+00
+922.0000E+00,-74.78985E+00
+922.5000E+00,-74.64905E+00
+923.0000E+00,-74.77670E+00
+923.5000E+00,-75.05523E+00
+924.0000E+00,-75.33376E+00
+924.5000E+00,-75.61229E+00
+925.0000E+00,-75.89081E+00
+925.5000E+00,-76.24924E+00
+926.0000E+00,-76.61942E+00
+926.5000E+00,-76.98959E+00
+927.0000E+00,-77.35977E+00
+927.5000E+00,-77.82688E+00
+928.0000E+00,-79.13402E+00
+928.5000E+00,-80.44115E+00
+929.0000E+00,-81.74829E+00
+929.5000E+00,-83.05542E+00
+930.0000E+00,-83.91375E+00
+930.5000E+00,-83.88150E+00
+931.0000E+00,-83.84924E+00
+931.5000E+00,-83.81698E+00
+932.0000E+00,-83.78473E+00
+932.5000E+00,-83.30969E+00
+933.0000E+00,-82.49613E+00
+933.5000E+00,-81.68256E+00
+934.0000E+00,-80.86899E+00
+934.5000E+00,-80.05542E+00
+935.0000E+00,-78.92834E+00
+935.5000E+00,-77.72207E+00
+936.0000E+00,-76.51580E+00
+936.5000E+00,-75.30953E+00
+937.0000E+00,-74.12573E+00
+937.5000E+00,-73.66954E+00
+938.0000E+00,-73.21335E+00
+938.5000E+00,-72.75716E+00
+939.0000E+00,-72.30097E+00
+939.5000E+00,-71.93840E+00
+940.0000E+00,-71.84009E+00
+940.5000E+00,-71.74179E+00
+941.0000E+00,-71.64348E+00
+941.5000E+00,-71.54518E+00
+942.0000E+00,-71.71052E+00
+942.5000E+00,-72.14674E+00
+943.0000E+00,-72.58297E+00
+943.5000E+00,-73.01919E+00
+944.0000E+00,-73.45541E+00
+944.5000E+00,-73.80962E+00
+945.0000E+00,-74.13269E+00
+945.5000E+00,-74.45576E+00
+946.0000E+00,-74.77884E+00
+946.5000E+00,-75.10191E+00
+947.0000E+00,-76.56211E+00
+947.5000E+00,-78.07404E+00
+948.0000E+00,-79.58598E+00
+948.5000E+00,-81.09791E+00
+949.0000E+00,-82.13108E+00
+949.5000E+00,-81.09786E+00
+950.0000E+00,-80.06465E+00
+950.5000E+00,-79.03143E+00
+951.0000E+00,-77.99822E+00
+951.5000E+00,-77.05182E+00
+952.0000E+00,-76.22545E+00
+952.5000E+00,-75.39909E+00
+953.0000E+00,-74.57272E+00
+953.5000E+00,-73.74635E+00
+954.0000E+00,-72.85428E+00
+954.5000E+00,-71.92705E+00
+955.0000E+00,-70.99982E+00
+955.5000E+00,-70.07259E+00
+956.0000E+00,-69.14536E+00
+956.5000E+00,-68.66660E+00
+957.0000E+00,-68.24727E+00
+957.5000E+00,-67.82794E+00
+958.0000E+00,-67.40862E+00
+958.5000E+00,-67.01364E+00
+959.0000E+00,-66.80680E+00
+959.5000E+00,-66.59995E+00
+960.0000E+00,-66.39310E+00
+960.5000E+00,-66.18625E+00
+961.0000E+00,-66.12442E+00
+961.5000E+00,-66.33639E+00
+962.0000E+00,-66.54836E+00
+962.5000E+00,-66.76032E+00
+963.0000E+00,-66.97229E+00
+963.5000E+00,-67.26829E+00
+964.0000E+00,-67.62566E+00
+964.5000E+00,-67.98304E+00
+965.0000E+00,-68.34042E+00
+965.5000E+00,-68.69779E+00
+966.0000E+00,-69.21723E+00
+966.5000E+00,-69.77479E+00
+967.0000E+00,-70.33236E+00
+967.5000E+00,-70.88993E+00
+968.0000E+00,-71.44149E+00
+968.5000E+00,-71.85314E+00
+969.0000E+00,-72.26479E+00
+969.5000E+00,-72.67644E+00
+970.0000E+00,-73.08809E+00
+970.5000E+00,-73.58046E+00
+971.0000E+00,-74.28804E+00
+971.5000E+00,-74.99562E+00
+972.0000E+00,-75.70321E+00
+972.5000E+00,-76.41079E+00
+973.0000E+00,-77.12845E+00
+973.5000E+00,-77.85600E+00
+974.0000E+00,-78.58355E+00
+974.5000E+00,-79.31110E+00
+975.0000E+00,-80.03866E+00
+975.5000E+00,-80.48659E+00
+976.0000E+00,-80.83424E+00
+976.5000E+00,-81.18189E+00
+977.0000E+00,-81.52953E+00
+977.5000E+00,-81.87718E+00
+978.0000E+00,-82.38238E+00
+978.5000E+00,-82.89284E+00
+979.0000E+00,-83.40331E+00
+979.5000E+00,-83.91377E+00
+980.0000E+00,-84.58249E+00
+980.5000E+00,-85.88706E+00
+981.0000E+00,-87.19164E+00
+981.5000E+00,-88.49621E+00
+982.0000E+00,-89.80079E+00
+982.5000E+00,-90.54763E+00
+983.0000E+00,-90.55787E+00
+983.5000E+00,-90.56811E+00
+984.0000E+00,-90.57835E+00
+984.5000E+00,-90.58859E+00
+985.0000E+00,-90.97434E+00
+985.5000E+00,-91.55136E+00
+986.0000E+00,-92.12839E+00
+986.5000E+00,-92.70541E+00
+987.0000E+00,-93.28244E+00
+987.5000E+00,-92.86051E+00
+988.0000E+00,-92.32035E+00
+988.5000E+00,-91.78019E+00
+989.0000E+00,-91.24003E+00
+989.5000E+00,-90.56494E+00
+990.0000E+00,-88.95214E+00
+990.5000E+00,-87.33934E+00
+991.0000E+00,-85.72654E+00
+991.5000E+00,-84.11374E+00
+992.0000E+00,-82.51686E+00
+992.5000E+00,-80.94861E+00
+993.0000E+00,-79.38035E+00
+993.5000E+00,-77.81210E+00
+994.0000E+00,-76.24384E+00
+994.5000E+00,-75.21152E+00
+995.0000E+00,-74.55308E+00
+995.5000E+00,-73.89465E+00
+996.0000E+00,-73.23622E+00
+996.5000E+00,-72.57779E+00
+997.0000E+00,-72.06474E+00
+997.5000E+00,-71.58346E+00
+998.0000E+00,-71.10218E+00
+998.5000E+00,-70.62090E+00
+999.0000E+00,-70.18287E+00
+999.5000E+00,-70.52847E+00
+1.0000000E+03,-70.87407E+00
+1.0005000E+03,-71.21967E+00
+1.0010000E+03,-71.56527E+00
+1.0015000E+03,-71.89953E+00
+1.0020000E+03,-72.20520E+00
+1.0025000E+03,-72.51086E+00
+1.0030000E+03,-72.81653E+00
+1.0035000E+03,-73.12219E+00
+1.0040000E+03,-73.58043E+00
+1.0045000E+03,-74.18203E+00
+1.0050000E+03,-74.78363E+00
+1.0055000E+03,-75.38523E+00
+1.0060000E+03,-75.98683E+00
+1.0065000E+03,-76.20166E+00
+1.0070000E+03,-76.28562E+00
+1.0075000E+03,-76.36959E+00
+1.0080000E+03,-76.45356E+00
+1.0085000E+03,-76.53753E+00
+1.0090000E+03,-76.30978E+00
+1.0095000E+03,-76.07528E+00
+1.0100000E+03,-75.84079E+00
+1.0105000E+03,-75.60629E+00
+1.0110000E+03,-75.54786E+00
+1.0115000E+03,-76.14997E+00
+1.0120000E+03,-76.75208E+00
+1.0125000E+03,-77.35419E+00
+1.0130000E+03,-77.95630E+00
+1.0135000E+03,-78.56792E+00
+1.0140000E+03,-79.19154E+00
+1.0145000E+03,-79.81516E+00
+1.0150000E+03,-80.43877E+00
+1.0155000E+03,-81.06239E+00
