x-axis,F1
Hertz,dBV
+790.5000E+00,-80.77670E+00
+791.0000E+00,-79.49209E+00
+791.5000E+00,-78.20748E+00
+792.0000E+00,-77.18018E+00
+792.5000E+00,-76.18127E+00
+793.0000E+00,-75.18236E+00
+793.5000E+00,-74.18344E+00
+794.0000E+00,-73.18846E+00
+794.5000E+00,-72.21924E+00
+795.0000E+00,-71.25003E+00
+795.5000E+00,-70.28081E+00
+796.0000E+00,-69.31159E+00
+796.5000E+00,-68.64495E+00
+797.0000E+00,-68.50722E+00
+797.5000E+00,-68.36949E+00
+798.0000E+00,-68.23177E+00
+798.5000E+00,-68.09404E+00
+799.0000E+00,-68.14261E+00
+799.5000E+00,-68.31771E+00
+800.0000E+00,-68.49282E+00
+800.5000E+00,-68.66792E+00
+801.0000E+00,-68.84302E+00
+801.5000E+00,-69.75629E+00
+802.0000E+00,-70.82381E+00
+802.5000E+00,-71.89133E+00
+803.0000E+00,-72.95885E+00
+803.5000E+00,-73.99348E+00
+804.0000E+00,-74.50138E+00
+804.5000E+00,-75.00928E+00
+805.0000E+00,-75.51719E+00
+805.5000E+00,-76.02509E+00
+806.0000E+00,-76.24231E+00
+806.5000E+00,-75.74926E+00
+807.0000E+00,-75.25620E+00
+807.5000E+00,-74.76314E+00
+808.0000E+00,-74.27009E+00
+808.5000E+00,-73.79253E+00
+809.0000E+00,-73.32917E+00
+809.5000E+00,-72.86581E+00
+810.0000E+00,-72.40245E+00
+810.5000E+00,-71.93909E+00
+811.0000E+00,-71.51239E+00
+811.5000E+00,-71.09767E+00
+812.0000E+00,-70.68295E+00
+812.5000E+00,-70.26823E+00
+813.0000E+00,-69.85351E+00
+813.5000E+00,-70.01994E+00
+814.0000E+00,-70.19504E+00
+814.5000E+00,-70.37015E+00
+815.0000E+00,-70.54525E+00
+815.5000E+00,-70.72413E+00
+816.0000E+00,-70.91664E+00
+816.5000E+00,-71.10916E+00
+817.0000E+00,-71.30167E+00
+817.5000E+00,-71.49418E+00
+818.0000E+00,-71.63020E+00
+818.5000E+00,-71.69676E+00
+819.0000E+00,-71.76332E+00
+819.5000E+00,-71.82988E+00
+820.0000E+00,-71.89644E+00
+820.5000E+00,-71.46500E+00
+821.0000E+00,-70.79940E+00
+821.5000E+00,-70.13380E+00
+822.0000E+00,-69.46820E+00
+822.5000E+00,-68.80260E+00
+823.0000E+00,-70.13556E+00
+823.5000E+00,-71.66183E+00
+824.0000E+00,-73.18810E+00
+824.5000E+00,-74.71437E+00
+825.0000E+00,-75.67371E+00
+825.5000E+00,-73.24734E+00
+826.0000E+00,-70.82097E+00
+826.5000E+00,-68.39460E+00
+827.0000E+00,-65.96824E+00
+827.5000E+00,-64.93563E+00
+828.0000E+00,-66.22536E+00
+828.5000E+00,-67.51509E+00
+829.0000E+00,-68.80482E+00
+829.5000E+00,-70.09454E+00
+830.0000E+00,-68.03729E+00
+830.5000E+00,-63.81021E+00
+831.0000E+00,-59.58314E+00
+831.5000E+00,-55.35607E+00
+832.0000E+00,-51.12900E+00
+832.5000E+00,-48.58919E+00
+833.0000E+00,-46.37479E+00
+833.5000E+00,-44.16039E+00
+834.0000E+00,-41.94599E+00
+834.5000E+00,-39.80869E+00
+835.0000E+00,-38.69663E+00
+835.5000E+00,-37.58456E+00
+836.0000E+00,-36.47250E+00
+836.5000E+00,-35.36043E+00
+837.0000E+00,-34.44462E+00
+837.5000E+00,-33.98331E+00
+838.0000E+00,-33.52200E+00
+838.5000E+00,-33.06068E+00
+839.0000E+00,-32.59937E+00
+839.5000E+00,-32.43154E+00
+840.0000E+00,-32.52062E+00
+840.5000E+00,-32.60971E+00
+841.0000E+00,-32.69880E+00
+841.5000E+00,-32.78789E+00
+842.0000E+00,-33.30851E+00
+842.5000E+00,-33.96182E+00
+843.0000E+00,-34.61514E+00
+843.5000E+00,-35.26845E+00
+844.0000E+00,-35.92176E+00
+844.5000E+00,-37.29546E+00
+845.0000E+00,-38.67171E+00
+845.5000E+00,-40.04797E+00
+846.0000E+00,-41.42422E+00
+846.5000E+00,-43.12326E+00
+847.0000E+00,-45.91469E+00
+847.5000E+00,-48.70611E+00
+848.0000E+00,-51.49754E+00
+848.5000E+00,-54.28896E+00
+849.0000E+00,-56.66095E+00
+849.5000E+00,-58.53999E+00
+850.0000E+00,-60.41903E+00
+850.5000E+00,-62.29807E+00
+851.0000E+00,-64.17711E+00
+851.5000E+00,-65.16096E+00
+852.0000E+00,-65.74515E+00
+852.5000E+00,-66.32934E+00
+853.0000E+00,-66.91353E+00
+853.5000E+00,-67.49773E+00
+854.0000E+00,-70.24247E+00
+854.5000E+00,-73.16753E+00
+855.0000E+00,-76.09259E+00
+855.5000E+00,-79.01764E+00
+856.0000E+00,-81.58958E+00
+856.5000E+00,-82.23061E+00
+857.0000E+00,-82.87163E+00
+857.5000E+00,-83.51265E+00
+858.0000E+00,-84.15368E+00
+858.5000E+00,-83.73555E+00
+859.0000E+00,-81.63431E+00
+859.5000E+00,-79.53306E+00
+860.0000E+00,-77.43181E+00
+860.5000E+00,-75.33056E+00
+861.0000E+00,-74.36625E+00
+861.5000E+00,-74.10513E+00
+862.0000E+00,-73.84401E+00
+862.5000E+00,-73.58289E+00
+863.0000E+00,-73.32177E+00
+863.5000E+00,-73.12937E+00
+864.0000E+00,-72.94915E+00
+864.5000E+00,-72.76892E+00
+865.0000E+00,-72.58870E+00
+865.5000E+00,-72.45229E+00
+866.0000E+00,-72.81223E+00
+866.5000E+00,-73.17216E+00
+867.0000E+00,-73.53210E+00
+867.5000E+00,-73.89204E+00
+868.0000E+00,-74.27599E+00
+868.5000E+00,-74.71273E+00
+869.0000E+00,-75.14946E+00
+869.5000E+00,-75.58620E+00
+870.0000E+00,-76.02293E+00
+870.5000E+00,-77.17096E+00
+871.0000E+00,-78.91432E+00
+871.5000E+00,-80.65768E+00
+872.0000E+00,-82.40104E+00
+872.5000E+00,-84.14440E+00
+873.0000E+00,-83.22418E+00
+873.5000E+00,-81.53509E+00
+874.0000E+00,-79.84600E+00
+874.5000E+00,-78.15691E+00
+875.0000E+00,-76.47071E+00
+875.5000E+00,-75.15896E+00
+876.0000E+00,-73.84722E+00
+876.5000E+00,-72.53547E+00
+877.0000E+00,-71.22373E+00
+877.5000E+00,-70.23110E+00
+878.0000E+00,-70.25311E+00
+878.5000E+00,-70.27513E+00
+879.0000E+00,-70.29715E+00
+879.5000E+00,-70.31916E+00
+880.0000E+00,-70.64086E+00
+880.5000E+00,-71.29929E+00
+881.0000E+00,-71.95772E+00
+881.5000E+00,-72.61615E+00
+882.0000E+00,-73.27459E+00
+882.5000E+00,-75.38112E+00
+883.0000E+00,-78.10086E+00
+883.5000E+00,-80.82061E+00
+884.0000E+00,-83.54035E+00
+884.5000E+00,-86.26009E+00
+885.0000E+00,-85.50847E+00
+885.5000E+00,-84.51212E+00
+886.0000E+00,-83.51577E+00
+886.5000E+00,-82.51942E+00
+887.0000E+00,-81.67440E+00
+887.5000E+00,-81.59094E+00
+888.0000E+00,-81.50749E+00
+888.5000E+00,-81.42403E+00
+889.0000E+00,-81.34057E+00
+889.5000E+00,-80.73563E+00
+890.0000E+00,-79.33992E+00
+890.5000E+00,-77.94420E+00
+891.0000E+00,-76.54849E+00
+891.5000E+00,-75.15278E+00
+892.0000E+00,-74.33710E+00
+892.5000E+00,-73.86350E+00
+893.0000E+00,-73.38990E+00
+893.5000E+00,-72.91630E+00
+894.0000E+00,-72.44270E+00
+894.5000E+00,-71.77830E+00
+895.0000E+00,-71.08300E+00
+895.5000E+00,-70.38771E+00
+896.0000E+00,-69.69241E+00
+896.5000E+00,-69.04465E+00
+897.0000E+00,-68.86442E+00
+897.5000E+00,-68.68420E+00
+898.0000E+00,-68.50398E+00
+898.5000E+00,-68.32375E+00
+899.0000E+00,-68.24353E+00
+899.5000E+00,-68.37204E+00
+900.0000E+00,-68.50056E+00
+900.5000E+00,-68.62907E+00
+901.0000E+00,-68.75758E+00
+901.5000E+00,-69.15147E+00
+902.0000E+00,-69.75768E+00
+902.5000E+00,-70.36389E+00
+903.0000E+00,-70.97010E+00
+903.5000E+00,-71.57630E+00
+904.0000E+00,-72.84872E+00
+904.5000E+00,-74.30127E+00
+905.0000E+00,-75.75381E+00
+905.5000E+00,-77.20635E+00
+906.0000E+00,-78.64996E+00
+906.5000E+00,-79.62685E+00
+907.0000E+00,-80.60375E+00
+907.5000E+00,-81.58064E+00
+908.0000E+00,-82.55754E+00
+908.5000E+00,-82.98835E+00
+909.0000E+00,-81.78464E+00
+909.5000E+00,-80.58093E+00
+910.0000E+00,-79.37722E+00
+910.5000E+00,-78.17350E+00
+911.0000E+00,-77.17317E+00
+911.5000E+00,-76.39134E+00
+912.0000E+00,-75.60952E+00
+912.5000E+00,-74.82769E+00
+913.0000E+00,-74.04587E+00
+913.5000E+00,-74.01057E+00
+914.0000E+00,-74.27476E+00
+914.5000E+00,-74.53896E+00
+915.0000E+00,-74.80315E+00
+915.5000E+00,-75.06734E+00
+916.0000E+00,-75.20763E+00
+916.5000E+00,-75.34075E+00
+917.0000E+00,-75.47387E+00
+917.5000E+00,-75.60699E+00
+918.0000E+00,-75.79510E+00
+918.5000E+00,-76.23900E+00
+919.0000E+00,-76.68291E+00
+919.5000E+00,-77.12681E+00
+920.0000E+00,-77.57071E+00
+920.5000E+00,-78.00541E+00
+921.0000E+00,-78.42679E+00
+921.5000E+00,-78.84817E+00
+922.0000E+00,-79.26954E+00
+922.5000E+00,-79.69092E+00
+923.0000E+00,-81.64074E+00
+923.5000E+00,-84.44957E+00
+924.0000E+00,-87.25840E+00
+924.5000E+00,-90.06723E+00
+925.0000E+00,-92.87607E+00
+925.5000E+00,-91.64297E+00
+926.0000E+00,-89.81564E+00
+926.5000E+00,-87.98832E+00
+927.0000E+00,-86.16099E+00
+927.5000E+00,-84.37423E+00
+928.0000E+00,-82.93910E+00
+928.5000E+00,-81.50396E+00
+929.0000E+00,-80.06883E+00
+929.5000E+00,-78.63369E+00
+930.0000E+00,-77.70844E+00
+930.5000E+00,-77.79497E+00
+931.0000E+00,-77.88149E+00
+931.5000E+00,-77.96802E+00
+932.0000E+00,-78.05455E+00
+932.5000E+00,-78.29747E+00
+933.0000E+00,-78.65997E+00
+933.5000E+00,-79.02246E+00
+934.0000E+00,-79.38496E+00
+934.5000E+00,-79.74746E+00
+935.0000E+00,-80.75373E+00
+935.5000E+00,-81.92263E+00
+936.0000E+00,-83.09152E+00
+936.5000E+00,-84.26042E+00
+937.0000E+00,-85.39591E+00
+937.5000E+00,-85.45019E+00
+938.0000E+00,-85.50446E+00
+938.5000E+00,-85.55873E+00
+939.0000E+00,-85.61300E+00
+939.5000E+00,-85.24858E+00
+940.0000E+00,-83.70234E+00
+940.5000E+00,-82.15610E+00
+941.0000E+00,-80.60986E+00
+941.5000E+00,-79.06362E+00
+942.0000E+00,-78.24720E+00
+942.5000E+00,-78.18064E+00
+943.0000E+00,-78.11408E+00
+943.5000E+00,-78.04752E+00
+944.0000E+00,-77.98096E+00
+944.5000E+00,-77.81939E+00
+945.0000E+00,-77.62176E+00
+945.5000E+00,-77.42413E+00
+946.0000E+00,-77.22650E+00
+946.5000E+00,-77.02886E+00
+947.0000E+00,-78.02762E+00
+947.5000E+00,-79.08080E+00
+948.0000E+00,-80.13398E+00
+948.5000E+00,-81.18717E+00
+949.0000E+00,-81.73519E+00
+949.5000E+00,-80.10294E+00
+950.0000E+00,-78.47068E+00
+950.5000E+00,-76.83842E+00
+951.0000E+00,-75.20617E+00
+951.5000E+00,-73.11939E+00
+952.0000E+00,-70.40425E+00
+952.5000E+00,-67.68911E+00
+953.0000E+00,-64.97398E+00
+953.5000E+00,-62.25884E+00
+954.0000E+00,-60.45916E+00
+954.5000E+00,-59.14947E+00
+955.0000E+00,-57.83977E+00
+955.5000E+00,-56.53007E+00
+956.0000E+00,-55.22038E+00
+956.5000E+00,-54.47490E+00
+957.0000E+00,-53.80418E+00
+957.5000E+00,-53.13346E+00
+958.0000E+00,-52.46274E+00
+958.5000E+00,-51.86185E+00
+959.0000E+00,-51.80041E+00
+959.5000E+00,-51.73897E+00
+960.0000E+00,-51.67753E+00
+960.5000E+00,-51.61609E+00
+961.0000E+00,-51.72272E+00
+961.5000E+00,-52.14665E+00
+962.0000E+00,-52.57059E+00
+962.5000E+00,-52.99452E+00
+963.0000E+00,-53.41846E+00
+963.5000E+00,-54.23591E+00
+964.0000E+00,-55.34081E+00
+964.5000E+00,-56.44570E+00
+965.0000E+00,-57.55060E+00
+965.5000E+00,-58.65549E+00
+966.0000E+00,-60.33111E+00
+966.5000E+00,-62.14103E+00
+967.0000E+00,-63.95095E+00
+967.5000E+00,-65.76087E+00
+968.0000E+00,-67.66890E+00
+968.5000E+00,-71.86372E+00
+969.0000E+00,-76.05853E+00
+969.5000E+00,-80.25335E+00
+970.0000E+00,-84.44817E+00
+970.5000E+00,-86.88806E+00
+971.0000E+00,-84.64909E+00
+971.5000E+00,-82.41011E+00
+972.0000E+00,-80.17113E+00
+972.5000E+00,-77.93216E+00
+973.0000E+00,-76.62469E+00
+973.5000E+00,-76.23250E+00
+974.0000E+00,-75.84031E+00
+974.5000E+00,-75.44811E+00
+975.0000E+00,-75.05592E+00
+975.5000E+00,-75.10841E+00
+976.0000E+00,-75.32037E+00
+976.5000E+00,-75.53234E+00
+977.0000E+00,-75.74431E+00
+977.5000E+00,-75.95628E+00
+978.0000E+00,-75.81252E+00
+978.5000E+00,-75.65687E+00
+979.0000E+00,-75.50123E+00
+979.5000E+00,-75.34558E+00
+980.0000E+00,-75.28492E+00
+980.5000E+00,-75.60594E+00
+981.0000E+00,-75.92697E+00
+981.5000E+00,-76.24799E+00
+982.0000E+00,-76.56902E+00
+982.5000E+00,-76.62617E+00
+983.0000E+00,-76.33485E+00
+983.5000E+00,-76.04352E+00
+984.0000E+00,-75.75219E+00
+984.5000E+00,-75.46086E+00
+985.0000E+00,-75.74654E+00
+985.5000E+00,-76.32613E+00
+986.0000E+00,-76.90571E+00
+986.5000E+00,-77.48530E+00
+987.0000E+00,-78.06488E+00
+987.5000E+00,-79.33027E+00
+988.0000E+00,-80.67683E+00
+988.5000E+00,-82.02339E+00
+989.0000E+00,-83.36995E+00
+989.5000E+00,-84.72829E+00
+990.0000E+00,-86.16855E+00
+990.5000E+00,-87.60881E+00
+991.0000E+00,-89.04906E+00
+991.5000E+00,-90.48932E+00
+992.0000E+00,-90.34736E+00
+992.5000E+00,-87.36086E+00
+993.0000E+00,-84.37436E+00
+993.5000E+00,-81.38787E+00
+994.0000E+00,-78.40137E+00
+994.5000E+00,-76.52474E+00
+995.0000E+00,-75.42240E+00
+995.5000E+00,-74.32007E+00
+996.0000E+00,-73.21773E+00
+996.5000E+00,-72.11540E+00
+997.0000E+00,-71.47653E+00
+997.5000E+00,-70.93893E+00
+998.0000E+00,-70.40133E+00
+998.5000E+00,-69.86373E+00
+999.0000E+00,-69.36263E+00
+999.5000E+00,-69.52289E+00
+1.0000000E+03,-69.68314E+00
+1.0005000E+03,-69.84340E+00
+1.0010000E+03,-70.00365E+00
+1.0015000E+03,-70.26756E+00
+1.0020000E+03,-70.79287E+00
+1.0025000E+03,-71.31819E+00
+1.0030000E+03,-71.84350E+00
+1.0035000E+03,-72.36881E+00
+1.0040000E+03,-73.32756E+00
+1.0045000E+03,-74.69358E+00
+1.0050000E+03,-76.05959E+00
+1.0055000E+03,-77.42561E+00
+1.0060000E+03,-78.79162E+00
+1.0065000E+03,-79.42274E+00
+1.0070000E+03,-79.80520E+00
+1.0075000E+03,-80.18767E+00
+1.0080000E+03,-80.57013E+00
+1.0085000E+03,-80.95259E+00
+1.0090000E+03,-80.32823E+00
+1.0095000E+03,-79.68209E+00
+1.0100000E+03,-79.03595E+00
+1.0105000E+03,-78.38980E+00
+1.0110000E+03,-77.83083E+00
+1.0115000E+03,-77.59889E+00
+1.0120000E+03,-77.36696E+00
+1.0125000E+03,-77.13502E+00
+1.0130000E+03,-76.90308E+00
+1.0135000E+03,-76.71053E+00
+1.0140000E+03,-76.56768E+00
+1.0145000E+03,-76.42484E+00
+1.0150000E+03,-76.28199E+00
+1.0155000E+03,-76.13914E+00
